course_name,comment_text,grade_score,course_rating,sentiment_label
Education,The course is very informative and the instructor is great.,41,5,1
Education,I found the materials a bit confusing and poorly organized.,16.5,2,-1
Education,The quizzes were unclear and frustrating.,47.5,5,-1
Education,"Neutral feeling, nothing special.",98.5,3,0
Education,A good mix of lectures and assignments.,61,3,-1
Education,"Hard to follow, needs better structure.",7.5,1,-1
Education,The quizzes were unclear and frustrating.,95,1,-1
Education,The course is very informative and the instructor is great.,51,5,1
Education,A good mix of lectures and assignments.,2,4,-1
Education,The quizzes were unclear and frustrating.,8,4,-1
Education,A good mix of lectures and assignments.,45,4,-1
Education,"Brilliant explanations, very engaging!",47,2,1
Education,I found the materials a bit confusing and poorly organized.,91.5,3,-1
Education,A good mix of lectures and assignments.,74,1,-1
Education,Loved the depth and historical insights!,42,3,1
Education,"Too theoretical, lacked real-world examples.",10,1,-1
Education,The course is very informative and the instructor is great.,19.5,2,1
Education,I found the materials a bit confusing and poorly organized.,96.5,3,-1
Education,A good mix of lectures and assignments.,69,5,-1
Education,"Hard to follow, needs better structure.",88,4,-1
Education,I found the materials a bit confusing and poorly organized.,76,2,-1
Education,A good mix of lectures and assignments.,36,5,-1
Education,The quizzes were unclear and frustrating.,42.5,5,-1
Education,The course is very informative and the instructor is great.,67.5,1,1
Education,The quizzes were unclear and frustrating.,91,2,-1
Education,"Too theoretical, lacked real-world examples.",40,3,-1
Education,Excellent content but too fast-paced.,98,4,1
Education,Loved the depth and historical insights!,42,5,1
Education,Loved the depth and historical insights!,21.5,3,1
Education,I found the materials a bit confusing and poorly organized.,78.5,3,-1
Education,Loved the depth and historical insights!,92.5,1,1
Education,"Neutral feeling, nothing special.",5,1,0
Education,The quizzes were unclear and frustrating.,78,1,-1
Education,Excellent content but too fast-paced.,60,2,1
Education,Loved the depth and historical insights!,30.5,5,1
Education,"Neutral feeling, nothing special.",96.5,3,0
Education,"Hard to follow, needs better structure.",35,3,-1
Education,The course is very informative and the instructor is great.,16.5,5,1
Education,The quizzes were unclear and frustrating.,44.5,3,-1
Education,"Too theoretical, lacked real-world examples.",8,3,-1
Education,"Too theoretical, lacked real-world examples.",31.5,4,-1
Education,A good mix of lectures and assignments.,28.5,5,-1
Education,Excellent content but too fast-paced.,72,2,1
Education,"Neutral feeling, nothing special.",84,3,0
Education,I found the materials a bit confusing and poorly organized.,93.5,2,-1
Education,"Neutral feeling, nothing special.",98,3,0
Education,"Too theoretical, lacked real-world examples.",69,5,-1
Education,Excellent content but too fast-paced.,0,3,1
Education,The course is very informative and the instructor is great.,96.5,1,1
Education,Excellent content but too fast-paced.,20,3,1
Education,Loved the depth and historical insights!,50,4,1
Education,Excellent content but too fast-paced.,80.5,5,1
Education,Excellent content but too fast-paced.,60,2,1
Education,Loved the depth and historical insights!,26.5,2,1
Education,A good mix of lectures and assignments.,73.5,2,-1
Education,The quizzes were unclear and frustrating.,37,5,-1
Education,Loved the depth and historical insights!,87.5,4,1
Education,The quizzes were unclear and frustrating.,86,4,-1
Education,Excellent content but too fast-paced.,50.5,1,1
Education,A good mix of lectures and assignments.,32,5,-1
Education,A good mix of lectures and assignments.,27.5,1,-1
Education,The course is very informative and the instructor is great.,97.5,2,1
Education,"Brilliant explanations, very engaging!",37.5,5,1
Education,"Too theoretical, lacked real-world examples.",1,4,-1
Education,I found the materials a bit confusing and poorly organized.,77,1,-1
Education,I found the materials a bit confusing and poorly organized.,78,2,-1
Education,A good mix of lectures and assignments.,87,3,-1
Education,"Brilliant explanations, very engaging!",57.5,3,1
Education,The quizzes were unclear and frustrating.,67,2,-1
Education,The quizzes were unclear and frustrating.,63,4,-1
Education,I found the materials a bit confusing and poorly organized.,77,2,-1
Education,"Neutral feeling, nothing special.",30.5,3,0
Education,"Neutral feeling, nothing special.",32.5,2,0
Education,Excellent content but too fast-paced.,26.5,2,1
Education,The course is very informative and the instructor is great.,89.5,4,1
Education,"Brilliant explanations, very engaging!",10.5,4,1
Education,The quizzes were unclear and frustrating.,46.5,4,-1
Education,The quizzes were unclear and frustrating.,47,3,-1
Education,A good mix of lectures and assignments.,85,2,-1
Education,"Hard to follow, needs better structure.",7,5,-1
Education,I found the materials a bit confusing and poorly organized.,88,5,-1
Education,The course is very informative and the instructor is great.,97,2,1
Education,"Brilliant explanations, very engaging!",94,4,1
Education,A good mix of lectures and assignments.,63.5,4,-1
Education,"Too theoretical, lacked real-world examples.",63,4,-1
Education,"Hard to follow, needs better structure.",4,1,-1
Education,I found the materials a bit confusing and poorly organized.,65.5,5,-1
Education,Excellent content but too fast-paced.,31.5,4,1
Education,The course is very informative and the instructor is great.,40.5,5,1
Education,A good mix of lectures and assignments.,22,4,-1
Education,The quizzes were unclear and frustrating.,8,3,-1
Education,A good mix of lectures and assignments.,13,5,-1
Education,A good mix of lectures and assignments.,42,5,-1
Education,"Hard to follow, needs better structure.",20.5,1,-1
Education,"Brilliant explanations, very engaging!",39,4,1
Education,The course is very informative and the instructor is great.,28.5,5,1
Education,The quizzes were unclear and frustrating.,47.5,3,-1
Education,"Hard to follow, needs better structure.",91.5,5,-1
Education,The course is very informative and the instructor is great.,13,1,1
Education,"Hard to follow, needs better structure.",71,1,-1
Education,Excellent content but too fast-paced.,1.5,1,1
Education,"Hard to follow, needs better structure.",30.5,1,-1
Education,"Hard to follow, needs better structure.",39.5,4,-1
Education,The course is very informative and the instructor is great.,2.5,3,1
Education,"Neutral feeling, nothing special.",42,4,0
Education,Loved the depth and historical insights!,12.5,3,1
Education,"Too theoretical, lacked real-world examples.",0,3,-1
Education,Excellent content but too fast-paced.,69,2,1
Education,"Too theoretical, lacked real-world examples.",85,4,-1
Education,Loved the depth and historical insights!,63.5,1,1
Education,I found the materials a bit confusing and poorly organized.,36.5,1,-1
Education,"Neutral feeling, nothing special.",78,2,0
Education,A good mix of lectures and assignments.,20,1,-1
Education,"Brilliant explanations, very engaging!",11.5,1,1
Education,I found the materials a bit confusing and poorly organized.,47,5,-1
Education,The course is very informative and the instructor is great.,31.5,2,1
Education,I found the materials a bit confusing and poorly organized.,3,3,-1
Education,Loved the depth and historical insights!,91,1,1
Education,The quizzes were unclear and frustrating.,6.5,4,-1
Education,"Brilliant explanations, very engaging!",56.5,3,1
Education,"Neutral feeling, nothing special.",15,1,0
Education,A good mix of lectures and assignments.,88.5,1,-1
Education,"Hard to follow, needs better structure.",34.5,3,-1
Education,A good mix of lectures and assignments.,98,2,-1
Education,"Too theoretical, lacked real-world examples.",67.5,1,-1
Education,Loved the depth and historical insights!,27.5,2,1
Education,A good mix of lectures and assignments.,85,2,-1
Education,The course is very informative and the instructor is great.,76,4,1
Education,The quizzes were unclear and frustrating.,47,2,-1
Education,"Too theoretical, lacked real-world examples.",94,1,-1
Education,Loved the depth and historical insights!,69.5,2,1
Education,A good mix of lectures and assignments.,18,2,-1
Education,The course is very informative and the instructor is great.,78.5,1,1
Education,"Hard to follow, needs better structure.",6.5,5,-1
Education,A good mix of lectures and assignments.,10,5,-1
Education,The course is very informative and the instructor is great.,95,1,1
Education,"Hard to follow, needs better structure.",40.5,5,-1
Education,"Too theoretical, lacked real-world examples.",65,3,-1
Education,The course is very informative and the instructor is great.,58,2,1
Education,Excellent content but too fast-paced.,51,1,1
Education,"Hard to follow, needs better structure.",84.5,3,-1
Education,"Brilliant explanations, very engaging!",50.5,2,1
Education,"Brilliant explanations, very engaging!",12.5,4,1
Education,"Too theoretical, lacked real-world examples.",7,5,-1
Education,Loved the depth and historical insights!,93.5,5,1
Education,Excellent content but too fast-paced.,22,4,1
Education,A good mix of lectures and assignments.,44.5,4,-1
Education,"Brilliant explanations, very engaging!",58.5,1,1
Education,Excellent content but too fast-paced.,33,4,1
Education,I found the materials a bit confusing and poorly organized.,52.5,2,-1
Education,"Brilliant explanations, very engaging!",82.5,3,1
Education,"Neutral feeling, nothing special.",14,3,0
Education,"Hard to follow, needs better structure.",3,3,-1
Education,"Brilliant explanations, very engaging!",50,5,1
Education,"Hard to follow, needs better structure.",19,3,-1
Education,I found the materials a bit confusing and poorly organized.,84.5,5,-1
Education,"Neutral feeling, nothing special.",14.5,4,0
Education,"Too theoretical, lacked real-world examples.",57,2,-1
Education,"Neutral feeling, nothing special.",66.5,5,0
Education,Loved the depth and historical insights!,14.5,5,1
Education,The course is very informative and the instructor is great.,46.5,3,1
Education,Loved the depth and historical insights!,8.5,1,1
Education,I found the materials a bit confusing and poorly organized.,63.5,1,-1
