course_name,comment_text,grade_score,course_rating,sentiment_label
Art of Negotiation,"Neutral feeling, nothing special.",46.19,4,0
Art of Negotiation,Excellent content but too fast-paced.,52.18,3,1
Art of Negotiation,I found the materials a bit confusing and poorly organized.,51.91,5,-1
Art of Negotiation,"Neutral feeling, nothing special.",57.05,1,0
Art of Negotiation,Loved the depth and historical insights!,41.17,4,1
Art of Negotiation,"Neutral feeling, nothing special.",70.96,2,0
Art of Negotiation,A good mix of lectures and assignments.,59.58,2,-1
Art of Negotiation,"Too theoretical, lacked real-world examples.",95.69,5,-1
Art of Negotiation,A good mix of lectures and assignments.,96.72,5,-1
Art of Negotiation,The course is very informative and the instructor is great.,87.54,4,1
Art of Negotiation,"Brilliant explanations, very engaging!",96.77,1,1
Art of Negotiation,The quizzes were unclear and frustrating.,61.41,5,-1
Art of Negotiation,I found the materials a bit confusing and poorly organized.,78.54,2,-1
Art of Negotiation,I found the materials a bit confusing and poorly organized.,88.85,4,-1
Art of Negotiation,The quizzes were unclear and frustrating.,60.03,2,-1
Art of Negotiation,"Neutral feeling, nothing special.",48.4,2,0
Art of Negotiation,"Brilliant explanations, very engaging!",71.32,1,1
Art of Negotiation,A good mix of lectures and assignments.,52.09,4,-1
Art of Negotiation,"Too theoretical, lacked real-world examples.",58.18,5,-1
Art of Negotiation,The quizzes were unclear and frustrating.,64.45,3,-1
Art of Negotiation,A good mix of lectures and assignments.,86.48,2,-1
Art of Negotiation,The course is very informative and the instructor is great.,43.42,4,1
Art of Negotiation,Loved the depth and historical insights!,57.86,2,1
Art of Negotiation,"Neutral feeling, nothing special.",83.05,4,0
Art of Negotiation,The quizzes were unclear and frustrating.,94.39,1,-1
Art of Negotiation,The quizzes were unclear and frustrating.,46.21,3,-1
Art of Negotiation,Loved the depth and historical insights!,44.68,4,1
Art of Negotiation,The course is very informative and the instructor is great.,51.84,2,1
Art of Negotiation,"Hard to follow, needs better structure.",58.63,3,-1
Art of Negotiation,"Too theoretical, lacked real-world examples.",68.17,5,-1
Art of Negotiation,"Too theoretical, lacked real-world examples.",75.66,3,-1
Art of Negotiation,"Neutral feeling, nothing special.",47.48,5,0
Art of Negotiation,I found the materials a bit confusing and poorly organized.,95.81,3,-1
Art of Negotiation,I found the materials a bit confusing and poorly organized.,58.93,5,-1
Art of Negotiation,"Neutral feeling, nothing special.",63.65,2,0
Art of Negotiation,Loved the depth and historical insights!,64.96,4,1
Art of Negotiation,The quizzes were unclear and frustrating.,56.55,1,-1
Art of Negotiation,Loved the depth and historical insights!,62.9,3,1
Art of Negotiation,I found the materials a bit confusing and poorly organized.,59.54,5,-1
Art of Negotiation,Excellent content but too fast-paced.,48.58,2,1
Art of Negotiation,"Hard to follow, needs better structure.",43.69,3,-1
Art of Negotiation,"Too theoretical, lacked real-world examples.",43.61,2,-1
Art of Negotiation,Loved the depth and historical insights!,73.01,4,1
Art of Negotiation,I found the materials a bit confusing and poorly organized.,76.25,4,-1
Art of Negotiation,The quizzes were unclear and frustrating.,55.81,4,-1
Art of Negotiation,Loved the depth and historical insights!,55.93,5,1
Art of Negotiation,Loved the depth and historical insights!,57.36,4,1
Art of Negotiation,"Too theoretical, lacked real-world examples.",54.36,3,-1
Art of Negotiation,Loved the depth and historical insights!,56.63,1,1
Art of Negotiation,Excellent content but too fast-paced.,80.35,3,1
Art of Negotiation,The quizzes were unclear and frustrating.,85.71,4,-1
Art of Negotiation,Loved the depth and historical insights!,66.73,1,1
Art of Negotiation,"Hard to follow, needs better structure.",50.95,5,-1
Art of Negotiation,A good mix of lectures and assignments.,44.09,5,-1
Art of Negotiation,The course is very informative and the instructor is great.,99.6,1,1
Art of Negotiation,"Neutral feeling, nothing special.",68.37,5,0
Art of Negotiation,I found the materials a bit confusing and poorly organized.,55.69,3,-1
Art of Negotiation,"Too theoretical, lacked real-world examples.",43.51,3,-1
Art of Negotiation,Loved the depth and historical insights!,60.33,5,1
Art of Negotiation,Excellent content but too fast-paced.,79.37,3,1
Art of Negotiation,A good mix of lectures and assignments.,57.36,5,-1
Art of Negotiation,"Hard to follow, needs better structure.",47.85,2,-1
Art of Negotiation,A good mix of lectures and assignments.,78.64,1,-1
Art of Negotiation,"Neutral feeling, nothing special.",67.18,2,0
Art of Negotiation,"Brilliant explanations, very engaging!",64.56,4,1
Art of Negotiation,"Brilliant explanations, very engaging!",70.58,1,1
Art of Negotiation,"Hard to follow, needs better structure.",88.21,1,-1
Art of Negotiation,The course is very informative and the instructor is great.,97.85,1,1
Art of Negotiation,"Too theoretical, lacked real-world examples.",40.86,1,-1
Art of Negotiation,I found the materials a bit confusing and poorly organized.,59.88,4,-1
Art of Negotiation,"Hard to follow, needs better structure.",46.24,5,-1
Art of Negotiation,The course is very informative and the instructor is great.,78.52,4,1
Art of Negotiation,Loved the depth and historical insights!,95.92,5,1
Art of Negotiation,"Brilliant explanations, very engaging!",48.14,1,1
Art of Negotiation,The quizzes were unclear and frustrating.,67.63,3,-1
Art of Negotiation,I found the materials a bit confusing and poorly organized.,89.05,5,-1
Art of Negotiation,"Too theoretical, lacked real-world examples.",71.43,2,-1
Art of Negotiation,The quizzes were unclear and frustrating.,56.81,1,-1
Art of Negotiation,Loved the depth and historical insights!,91.51,1,1
Art of Negotiation,"Hard to follow, needs better structure.",50.58,2,-1
Art of Negotiation,"Hard to follow, needs better structure.",88.53,3,-1
Art of Negotiation,I found the materials a bit confusing and poorly organized.,54.23,3,-1
Art of Negotiation,Loved the depth and historical insights!,40.03,2,1
Art of Negotiation,"Brilliant explanations, very engaging!",62.6,2,1
Art of Negotiation,A good mix of lectures and assignments.,50.43,5,-1
Art of Negotiation,I found the materials a bit confusing and poorly organized.,95,5,-1
Art of Negotiation,The course is very informative and the instructor is great.,59.68,3,1
Art of Negotiation,Loved the depth and historical insights!,95.48,2,1
Art of Negotiation,The quizzes were unclear and frustrating.,49.4,5,-1
Art of Negotiation,The course is very informative and the instructor is great.,51.02,5,1
Art of Negotiation,Loved the depth and historical insights!,74.78,2,1
Art of Negotiation,"Neutral feeling, nothing special.",71.29,1,0
Art of Negotiation,I found the materials a bit confusing and poorly organized.,86.55,4,-1
Art of Negotiation,The quizzes were unclear and frustrating.,55.66,1,-1
Art of Negotiation,"Too theoretical, lacked real-world examples.",70.1,5,-1
Art of Negotiation,"Too theoretical, lacked real-world examples.",56.49,1,-1
Art of Negotiation,A good mix of lectures and assignments.,56.88,2,-1
Art of Negotiation,I found the materials a bit confusing and poorly organized.,90.07,4,-1
Art of Negotiation,I found the materials a bit confusing and poorly organized.,56.99,3,-1
Art of Negotiation,The quizzes were unclear and frustrating.,93.93,2,-1
Art of Negotiation,Loved the depth and historical insights!,61.52,2,1
Art of Negotiation,"Neutral feeling, nothing special.",74.32,2,0
Art of Negotiation,I found the materials a bit confusing and poorly organized.,59.37,1,-1
Art of Negotiation,A good mix of lectures and assignments.,49.72,2,-1
Art of Negotiation,Excellent content but too fast-paced.,87.8,3,1
Art of Negotiation,The course is very informative and the instructor is great.,78.33,2,1
Art of Negotiation,Excellent content but too fast-paced.,45.61,1,1
Art of Negotiation,The quizzes were unclear and frustrating.,54.39,4,-1
Art of Negotiation,The quizzes were unclear and frustrating.,90.86,2,-1
Art of Negotiation,"Too theoretical, lacked real-world examples.",51.88,2,-1
Art of Negotiation,"Brilliant explanations, very engaging!",88.45,2,1
Art of Negotiation,"Brilliant explanations, very engaging!",52.24,5,1
Art of Negotiation,"Neutral feeling, nothing special.",72.7,4,0
Art of Negotiation,"Neutral feeling, nothing special.",48.41,5,0
Art of Negotiation,Loved the depth and historical insights!,70.33,1,1
Art of Negotiation,Loved the depth and historical insights!,93.56,2,1
Art of Negotiation,Excellent content but too fast-paced.,70.09,4,1
Art of Negotiation,"Hard to follow, needs better structure.",73.84,3,-1
Art of Negotiation,"Brilliant explanations, very engaging!",96.85,1,1
Art of Negotiation,A good mix of lectures and assignments.,75.84,5,-1
Art of Negotiation,Excellent content but too fast-paced.,56.19,2,1
Art of Negotiation,Excellent content but too fast-paced.,48.66,5,1
Art of Negotiation,Excellent content but too fast-paced.,80.93,2,1
Art of Negotiation,A good mix of lectures and assignments.,84.69,4,-1
Art of Negotiation,Excellent content but too fast-paced.,55.37,5,1
Art of Negotiation,"Too theoretical, lacked real-world examples.",63.78,3,-1
Art of Negotiation,A good mix of lectures and assignments.,86.07,3,-1
Art of Negotiation,"Too theoretical, lacked real-world examples.",92.14,1,-1
Art of Negotiation,"Neutral feeling, nothing special.",91.24,3,0
Art of Negotiation,"Neutral feeling, nothing special.",50.6,3,0
Art of Negotiation,"Too theoretical, lacked real-world examples.",53.62,1,-1
Art of Negotiation,A good mix of lectures and assignments.,77.07,4,-1
Art of Negotiation,A good mix of lectures and assignments.,69.16,1,-1
Art of Negotiation,The course is very informative and the instructor is great.,99.98,4,1
Art of Negotiation,"Brilliant explanations, very engaging!",71.57,4,1
Art of Negotiation,"Hard to follow, needs better structure.",95.46,2,-1
Art of Negotiation,"Too theoretical, lacked real-world examples.",96.01,5,-1
Art of Negotiation,I found the materials a bit confusing and poorly organized.,69.45,2,-1
Art of Negotiation,A good mix of lectures and assignments.,65.7,5,-1
Art of Negotiation,A good mix of lectures and assignments.,91.29,4,-1
Art of Negotiation,A good mix of lectures and assignments.,81.96,2,-1
Art of Negotiation,"Neutral feeling, nothing special.",50.2,2,0
Art of Negotiation,I found the materials a bit confusing and poorly organized.,62.5,4,-1
Art of Negotiation,The course is very informative and the instructor is great.,75.41,4,1
Art of Negotiation,"Neutral feeling, nothing special.",67.63,2,0
Art of Negotiation,"Hard to follow, needs better structure.",51.68,1,-1
Art of Negotiation,The quizzes were unclear and frustrating.,73.11,3,-1
Art of Negotiation,I found the materials a bit confusing and poorly organized.,41.52,2,-1
Art of Negotiation,"Brilliant explanations, very engaging!",64.51,2,1
Art of Negotiation,A good mix of lectures and assignments.,92.72,1,-1
Art of Negotiation,The course is very informative and the instructor is great.,60.54,4,1
Art of Negotiation,Loved the depth and historical insights!,72.72,3,1
Art of Negotiation,I found the materials a bit confusing and poorly organized.,46.96,3,-1
Art of Negotiation,"Neutral feeling, nothing special.",68.36,4,0
Art of Negotiation,"Hard to follow, needs better structure.",82.79,5,-1
Art of Negotiation,A good mix of lectures and assignments.,99.34,4,-1
Art of Negotiation,Excellent content but too fast-paced.,56.65,5,1
Art of Negotiation,Loved the depth and historical insights!,89.25,3,1
Art of Negotiation,"Hard to follow, needs better structure.",65.91,3,-1
Art of Negotiation,Loved the depth and historical insights!,93.49,4,1
Art of Negotiation,A good mix of lectures and assignments.,82.97,3,-1
Art of Negotiation,I found the materials a bit confusing and poorly organized.,67.67,5,-1
Art of Negotiation,I found the materials a bit confusing and poorly organized.,85.24,5,-1
Art of Negotiation,A good mix of lectures and assignments.,41.12,5,-1
Art of Negotiation,"Hard to follow, needs better structure.",82.25,2,-1
Art of Negotiation,"Neutral feeling, nothing special.",42.74,5,0
Art of Negotiation,"Hard to follow, needs better structure.",76.03,3,-1
Art of Negotiation,"Hard to follow, needs better structure.",75.32,4,-1
Art of Negotiation,"Brilliant explanations, very engaging!",54.72,1,1
Art of Negotiation,"Hard to follow, needs better structure.",47.44,4,-1
Art of Negotiation,A good mix of lectures and assignments.,90.36,1,-1
Art of Negotiation,"Hard to follow, needs better structure.",83.01,4,-1
Art of Negotiation,The quizzes were unclear and frustrating.,93.43,3,-1
Art of Negotiation,Loved the depth and historical insights!,96.88,5,1
